GENEID,M,BS,V,cluster
LOC_Os09g27240,-1.136534483,0.744950648,0.391583835,CBS&V
LOC_Os09g27750,-1.054672995,0.12021409,0.934458905,CBS&V
LOC_Os09g29270,-1.140063786,0.728748377,0.41131541,CBS&V
LOC_Os09g29940,-1.11128792,0.28402038,0.82726754,CBS&V
LOC_Os09g30412,-1.130994939,0.363909184,0.767085754,CBS&V
LOC_Os09g31180,-1.152625332,0.516386597,0.636238735,CBS&V
LOC_Os09g31230,-1.000304613,0.000609504,0.999695109,CBS&V
LOC_Os09g31260,-0.979329737,-0.040132214,1.019461952,CBS&V
LOC_Os09g31486,-0.990052559,-0.019606549,1.009659108,CBS&V
LOC_Os09g31490,-1.067900743,0.153567667,0.914333076,CBS&V
LOC_Os09g32050,-1.151131465,0.65412948,0.497001985,CBS&V
LOC_Os09g32080,-1.144342284,0.70581452,0.438527764,CBS&V
LOC_Os09g32520,-1.13920092,0.406303347,0.732897574,CBS&V
LOC_Os09g32976,-1.137610105,0.397391994,0.740218111,CBS&V
LOC_Os09g33810,-1.072221043,0.164954859,0.907266184,CBS&V
LOC_Os09g36830,-0.979870905,-0.03911063,1.018981535,CBS&V
LOC_Os09g37610,-1.024269444,0.050448596,0.973820848,CBS&V
LOC_Os09g38670,-1.02175554,0.04503261,0.97672293,CBS&V
LOC_Os09g39200,-0.978875924,-0.040987758,1.019863682,CBS&V
LOC_Os09g39540,-1.150893963,0.494315522,0.656578441,CBS&V
LOC_Os09g39960,-1.137858773,0.739100063,0.39875871,CBS&V
LOC_Os10g06540,-1.092158626,0.221437739,0.870720887,CBS&V
LOC_Os10g06630,-0.98378049,-0.031685882,1.015466372,CBS&V
LOC_Os10g06720,-1.041210735,0.088274298,0.952936437,CBS&V
LOC_Os10g07480,-0.973476291,-0.051088901,1.024565193,CBS&V
LOC_Os10g08550,-1.001597324,0.003202339,0.998394985,CBS&V
LOC_Os10g08930,-1.11170053,0.285495964,0.826204566,CBS&V
LOC_Os10g10080,-1.076354517,0.176105836,0.900248681,CBS&V
LOC_Os10g10500,-1.114107586,0.294235956,0.81987163,CBS&V
LOC_Os10g14870,-0.991148141,-0.017474682,1.008622823,CBS&V
LOC_Os10g14920,-1.038943078,0.083068101,0.955874977,CBS&V
LOC_Os10g16974,-1.151595167,0.649087619,0.502507548,CBS&V
LOC_Os10g20380,-0.963195758,-0.069936752,1.03313251,CBS&V
LOC_Os10g22600,-1.153791286,0.616572476,0.53721881,CBS&V
LOC_Os10g22980,-0.970533769,-0.056533958,1.027067727,CBS&V
LOC_Os10g23100,-1.006184109,0.01248513,0.993698979,CBS&V
LOC_Os10g25010,-1.081722973,0.190995002,0.890727971,CBS&V
LOC_Os10g25130,-0.99796533,-0.004056995,1.002022325,CBS&V
LOC_Os10g25487,-1.08175492,0.191085065,0.890669855,CBS&V
LOC_Os10g26680,-1.056365291,0.124364272,0.932001019,CBS&V
LOC_Os10g26700,-1.130619119,0.768472809,0.36214631,CBS&V
LOC_Os10g27174,-1.114061813,0.294067585,0.819994227,CBS&V
LOC_Os10g27190,-1.154574034,0.562484984,0.59208905,CBS&V
LOC_Os10g27310,-1.040954311,0.087683219,0.953271092,CBS&V
LOC_Os10g28610,-1.154480543,0.557720865,0.596759678,CBS&V
LOC_Os10g28970,-1.036342464,0.07715454,0.959187924,CBS&V
LOC_Os10g30580,-1.056024836,0.123526745,0.932498091,CBS&V
LOC_Os10g30670,-0.973330253,-0.051360117,1.024690371,CBS&V
LOC_Os10g31320,-1.021934788,0.045417217,0.976517571,CBS&V
LOC_Os10g31330,-1.01866274,0.038433645,0.980229094,CBS&V
LOC_Os10g31950,-1.052743353,0.115520641,0.937222713,CBS&V
LOC_Os10g32550,-1.013333938,0.027223805,0.986110133,CBS&V
LOC_Os10g32920,-1.070302892,0.159866501,0.910436391,CBS&V
LOC_Os10g32970,-1.105528653,0.264052016,0.841476637,CBS&V
LOC_Os10g33270,-1.151818616,0.505301899,0.646516717,CBS&V
LOC_Os10g33800,-1.154379001,0.553592011,0.60078699,CBS&V
LOC_Os10g34520,-0.98177853,-0.035497654,1.017276184,CBS&V
LOC_Os10g35770,-1.105879631,0.265237397,0.840642234,CBS&V
LOC_Os10g36200,-1.154145761,0.546078169,0.608067592,CBS&V
LOC_Os10g37490,-1.153962025,0.612740398,0.541221627,CBS&V
LOC_Os10g37720,-1.026725197,0.0557858,0.970939398,CBS&V
LOC_Os10g38040,-1.024125828,0.050137903,0.973987925,CBS&V
LOC_Os10g39000,-1.100608923,0.247823059,0.852785864,CBS&V
LOC_Os10g39440,-1.119909804,0.316333221,0.803576583,CBS&V
LOC_Os10g41250,-0.967610633,-0.061902707,1.02951334,CBS&V
LOC_Os10g41260,-0.966444421,-0.064033567,1.030477988,CBS&V
LOC_Os10g41470,-0.997449068,-0.00508249,1.002531558,CBS&V
LOC_Os10g42410,-0.992583153,-0.014672231,1.007255384,CBS&V
LOC_Os10g42840,-1.02222152,0.046032947,0.976188574,CBS&V
LOC_Os11g03500,-1.095017398,0.230171853,0.864845545,CBS&V
LOC_Os11g04409,-0.96730725,-0.062457639,1.029764889,CBS&V
LOC_Os11g05690,-1.116217462,0.302093237,0.814124225,CBS&V
LOC_Os11g06740,-1.149734814,0.482226202,0.667508613,CBS&V
LOC_Os11g06890,-1.052716659,0.115455997,0.937260662,CBS&V
LOC_Os11g07600,-0.980528201,-0.037867829,1.01839603,CBS&V
LOC_Os11g07670,-1.103212936,0.256325392,0.846887544,CBS&V
LOC_Os11g07950,-1.036678816,0.077916005,0.958762811,CBS&V
LOC_Os11g08300,-1.059706622,0.132655116,0.927051506,CBS&V
LOC_Os11g09020,-1.151748574,0.647333483,0.504415091,CBS&V
LOC_Os11g09280,-1.082746682,0.193889937,0.888856746,CBS&V
LOC_Os11g10420,-1.135026235,0.383701845,0.75132439,CBS&V
LOC_Os11g10750,-1.01483476,0.030360981,0.984473779,CBS&V
LOC_Os11g10870,-1.011006053,0.022388061,0.988617993,CBS&V
LOC_Os11g13810,-1.073054827,0.167183396,0.905871431,CBS&V
LOC_Os11g14180,-1.146312186,0.452838684,0.693473502,CBS&V
LOC_Os11g14220,-1.143949661,0.708115862,0.435833799,CBS&V
LOC_Os11g21804,-1.075116098,0.172737503,0.902378596,CBS&V
LOC_Os11g21990,-1.097878881,0.239106467,0.858772414,CBS&V
LOC_Os11g25160,-1.084336135,0.198421999,0.885914136,CBS&V
LOC_Os11g26850,-1.14623933,0.452282794,0.693956536,CBS&V
LOC_Os11g32480,-1.139980558,0.410826068,0.72915449,CBS&V
LOC_Os11g32750,-0.964517884,-0.067540057,1.032057941,CBS&V
LOC_Os11g34450,-1.130918194,0.363548156,0.767370038,CBS&V
LOC_Os11g36160,-1.152903306,0.520680012,0.632223294,CBS&V
LOC_Os11g37060,-1.128590765,0.352842873,0.775747892,CBS&V
LOC_Os11g37080,-1.045249447,0.097665673,0.947583774,CBS&V
LOC_Os11g37390,-1.154692863,0.573700289,0.580992574,CBS&V
LOC_Os11g37740,-1.133219636,0.374620387,0.75859925,CBS&V
LOC_Os11g38959,-1.046215951,0.099936452,0.946279499,CBS&V
LOC_Os11g39140,-1.144510278,0.704815189,0.439695089,CBS&V
LOC_Os11g40570,-1.144316629,0.438350281,0.705966348,CBS&V
LOC_Os11g41150,-0.976025256,-0.046338404,1.02236366,CBS&V
LOC_Os11g41160,-1.081769673,0.191126662,0.890643011,CBS&V
LOC_Os11g45050,-1.12633046,0.342859143,0.783471317,CBS&V
LOC_Os11g47300,-1.152167755,0.509886455,0.6422813,CBS&V
LOC_Os11g47460,-1.049576074,0.107903702,0.941672372,CBS&V
LOC_Os11g47670,-1.066814435,0.150745198,0.916069237,CBS&V
LOC_Os11g47760,-1.131020166,0.36402798,0.766992186,CBS&V
LOC_Os11g48030,-1.131850089,0.367969159,0.76388093,CBS&V
LOC_Os12g01170,-1.053092984,0.116368025,0.936724959,CBS&V
LOC_Os12g01390,-1.081652637,0.190796777,0.89085586,CBS&V
LOC_Os12g01430,-1.15405113,0.543492115,0.610559015,CBS&V
LOC_Os12g02720,-0.998462047,-0.003068842,1.001530889,CBS&V
LOC_Os12g05890,-1.129397834,0.356503338,0.772894496,CBS&V
LOC_Os12g06340,-1.074445766,0.170924204,0.903521562,CBS&V
LOC_Os12g07050,-1.134036368,0.378680356,0.755356012,CBS&V
LOC_Os12g07060,-1.15462,0.5654787,0.5891411,CBS&V
LOC_Os12g08090,-1.002954,0.005935209,0.9970192,CBS&V
LOC_Os12g08130,-1.065703,0.1478731,0.9178296,CBS&V
LOC_Os12g09300,-1.047478,0.1029162,0.9445621,CBS&V
LOC_Os12g09590,-1.043547,0.09368747,0.9498593,CBS&V
LOC_Os12g12934,-1.043515,0.09361279,0.9499019,CBS&V
LOC_Os12g17090,-0.9966459,-0.006674738,1.003321,CBS&V
LOC_Os12g17310,-1.151582,0.5023431,0.6492386,CBS&V
LOC_Os12g18374,-1.089802,0.2143744,0.875428,CBS&V
LOC_Os12g19304,-1.10003,0.2459589,0.8540713,CBS&V
LOC_Os12g23280,-1.106751,0.2681984,0.8385529,CBS&V
LOC_Os12g27470,-1.040554,0.08676179,0.9537923,CBS&V
LOC_Os12g31800,-1.086214,0.2038378,0.8823766,CBS&V
LOC_Os12g32360,-1.041271,0.08841293,0.9528579,CBS&V
LOC_Os12g32986,-1.144605,0.4403578,0.7042473,CBS&V
LOC_Os12g32992,-0.9991884,-0.001621246,1.00081,CBS&V
LOC_Os12g34014,-1.149553,0.6690974,0.4804553,CBS&V
LOC_Os12g36640,-0.9945811,-0.01075104,1.005332,CBS&V
LOC_Os12g36910,-1.073093,0.1672855,0.9058074,CBS&V
LOC_Os12g37370,-1.081445,0.1902127,0.8912325,CBS&V
LOC_Os12g37590,-1.152506,0.6378819,0.5146237,CBS&V
LOC_Os12g38000,-1.007409,0.01498622,0.9924227,CBS&V
LOC_Os12g38720,-1.022094,0.04575971,0.9763346,CBS&V
LOC_Os12g39620,-1.091346,0.218987,0.8723586,CBS&V
LOC_Os12g39640,-1.153902,0.5397764,0.614126,CBS&V
LOC_Os12g41220,-1.059405,0.1319018,0.9275034,CBS&V
LOC_Os12g41500,-1.105765,0.2648492,0.8409156,CBS&V
LOC_Os12g43340,-1.096794,0.2356949,0.8610989,CBS&V
LOC_Os12g44020,-1.107711,0.2714876,0.8362237,CBS&V
LOC_Os01g02900,-0.734042778,1.13895785,-0.404915073,CBS
LOC_Os01g02960,-0.497436734,1.151169209,-0.653732474,CBS
LOC_Os01g04330,-0.723739597,1.141068584,-0.417328986,CBS
LOC_Os01g04350,-0.757172749,1.133581124,-0.376408375,CBS
LOC_Os01g04920,-1.119977862,0.803375847,0.316602015,CBS
LOC_Os01g05490,-1.098751376,0.856880258,0.241871117,CBS
LOC_Os01g07530,-0.779404278,1.127534592,-0.348130314,CBS
LOC_Os01g09590,-1.020761962,0.977856929,0.042905033,CBS
LOC_Os01g12100,-1.100283321,0.853510182,0.24677314,CBS
LOC_Os01g13800,-1.127358078,0.780007085,0.347350993,CBS
LOC_Os01g15448,-1.128614255,0.775665587,0.352948668,CBS
LOC_Os01g16146,-0.989366063,1.010305079,-0.020939016,CBS
LOC_Os01g19170,-0.838734891,1.106675846,-0.267940954,CBS
LOC_Os01g22710,-0.589756377,1.154611032,-0.564854655,CBS
LOC_Os01g36350,-0.996931386,1.003040621,-0.006109235,CBS
LOC_Os01g36950,-1.128068368,0.777567128,0.35050124,CBS
LOC_Os01g37470,-0.689266594,1.146932289,-0.457665695,CBS
LOC_Os01g37690,-0.339215833,1.125484197,-0.786268364,CBS
LOC_Os01g38970,-1.126346741,0.783417016,0.342929725,CBS
LOC_Os01g43410,-1.092604868,0.869815883,0.222788985,CBS
LOC_Os01g43480,-0.47919723,1.149421406,-0.670224176,CBS
LOC_Os01g44050,-0.597125086,1.154472132,-0.557347045,CBS
LOC_Os01g45840,-1.036460773,0.959038507,0.077422266,CBS
LOC_Os01g48770,-1.079570957,0.894602207,0.18496875,CBS
LOC_Os01g49529,-0.761060982,1.132587428,-0.371526445,CBS
LOC_Os01g50820,-0.720730212,1.141653127,-0.420922915,CBS
LOC_Os01g51140,-0.673236784,1.149061728,-0.475824944,CBS
LOC_Os01g51890,-1.03091263,0.965916482,0.064996149,CBS
LOC_Os01g52160,-1.012600405,0.986904317,0.025696089,CBS
LOC_Os01g53040,-1.086198664,0.882406489,0.203792175,CBS
LOC_Os01g53710,-0.254144539,1.10255057,-0.848406031,CBS
LOC_Os01g54890,-0.780592949,1.127185873,-0.346592924,CBS
LOC_Os01g57700,-0.897650725,1.077846334,-0.180195609,CBS
LOC_Os01g57730,-0.74751495,1.135935964,-0.388421014,CBS
LOC_Os01g57964,-0.638528251,1.152457533,-0.513929283,CBS
LOC_Os01g59730,-1.0764018,0.900166884,0.176234916,CBS
LOC_Os01g59970,-1.08933613,0.876345766,0.212990364,CBS
LOC_Os01g61044,-0.259807918,1.104262663,-0.844454745,CBS
LOC_Os01g62210,-1.125809594,0.785198675,0.34061092,CBS
LOC_Os01g62300,-0.998714508,1.001280554,-0.002566046,CBS
LOC_Os01g63854,-1.091129775,0.872790895,0.21833888,CBS
LOC_Os01g64120,-1.073625889,0.904910197,0.168715692,CBS
LOC_Os01g64370,-1.114855976,0.817854782,0.297001194,CBS
LOC_Os01g66350,-0.556277453,1.154447203,-0.59816975,CBS
LOC_Os01g72020,-1.041035569,0.95316511,0.087870459,CBS
LOC_Os01g72170,-1.096978442,0.860705049,0.236273392,CBS
LOC_Os01g72570,-1.067452251,0.915051799,0.152400452,CBS
LOC_Os01g74450,-0.729655979,1.139877417,-0.410221438,CBS
LOC_Os02g01210,-0.544360213,1.154083712,-0.609723498,CBS
LOC_Os02g01220,-0.956136987,1.038739115,-0.082602128,CBS
LOC_Os02g01890,-0.716615676,1.142429308,-0.425813632,CBS
LOC_Os02g02400,-1.107618644,0.836449916,0.271168728,CBS
LOC_Os02g07060,-0.953706911,1.040619671,-0.08691276,CBS
LOC_Os02g07240,-1.062391672,0.9229776,0.139414072,CBS
LOC_Os02g10860,-0.698682649,1.14550834,-0.446825691,CBS
LOC_Os02g14170,-0.876915632,1.08904542,-0.212129788,CBS
LOC_Os02g14480,-0.679490399,1.14827448,-0.468784081,CBS
LOC_Os02g20360,-1.117024201,0.811874886,0.305149315,CBS
LOC_Os02g21280,-1.121009537,0.800303046,0.32070649,CBS
LOC_Os02g26210,-0.584182921,1.154673478,-0.570490556,CBS
LOC_Os02g29380,-1.081918714,0.89037161,0.191547103,CBS
LOC_Os02g30110,-1.100819425,0.852316064,0.248503361,CBS
LOC_Os02g33110,-0.85662581,1.098868023,-0.242242213,CBS
LOC_Os02g35180,-1.062617886,0.922630321,0.139987565,CBS
LOC_Os02g38029,-1.058312528,0.929132444,0.129180084,CBS
LOC_Os02g38900,-0.978485598,1.020208382,-0.041722784,CBS
LOC_Os02g41860,-0.994812105,1.005108383,-0.010296278,CBS
LOC_Os02g42330,-0.714569626,1.14280546,-0.428235834,CBS
LOC_Os02g42990,-0.901626998,1.075554699,-0.173927701,CBS
LOC_Os02g43550,-1.103136039,0.847064483,0.256071556,CBS
LOC_Os02g44630,-1.081720068,0.890733255,0.190986813,CBS
LOC_Os02g45540,-0.111990049,1.051280748,-0.939290699,CBS
LOC_Os02g47450,-1.048783358,0.942769619,0.106013739,CBS
LOC_Os02g48820,-0.900695339,1.076095965,-0.175400626,CBS
LOC_Os02g50810,-0.396926987,1.137525113,-0.740598126,CBS
LOC_Os02g51710,-0.560080781,1.154530035,-0.594449254,CBS
LOC_Os02g52940,-0.743144974,1.136949297,-0.393804322,CBS
LOC_Os02g53130,-0.269212715,1.107048328,-0.837835613,CBS
LOC_Os02g53750,-1.123798904,0.791697228,0.332101676,CBS
LOC_Os02g57720,-1.066635949,0.916352978,0.150282972,CBS
LOC_Os03g02820,-0.94224248,1.049164778,-0.106922298,CBS
LOC_Os03g03510,-0.661347045,1.150408275,-0.48906123,CBS
LOC_Os03g05290,-0.723686349,1.141079051,-0.417392702,CBS
LOC_Os03g05980,-1.088391055,0.87819206,0.210198996,CBS
LOC_Os03g06680,-0.504670395,1.151768822,-0.647098427,CBS
LOC_Os03g10040,-0.675194627,1.14882118,-0.473626553,CBS
LOC_Os03g10090,-0.176462153,1.076485007,-0.900022854,CBS
LOC_Os03g11970,-0.938933354,1.051534643,-0.112601289,CBS
LOC_Os03g12510,-0.458190177,1.146998308,-0.688808132,CBS
LOC_Os03g12530,-0.465444739,1.147884047,-0.682439308,CBS
LOC_Os03g14880,-0.935287575,1.054097421,-0.118809846,CBS
LOC_Os03g15340,-0.640549497,1.152303748,-0.511754251,CBS
LOC_Os03g22490,-0.711361635,1.1433822,-0.432020565,CBS
LOC_Os03g22634,-0.931519655,1.05669413,-0.125174475,CBS
LOC_Os03g23010,-0.812507685,1.116798314,-0.30429063,CBS
LOC_Os03g25940,-0.531507716,1.153517712,-0.622009996,CBS
LOC_Os03g31690,-0.312377505,1.118901181,-0.806523676,CBS
LOC_Os03g32302,-1.056161494,0.932298725,0.123862769,CBS
LOC_Os03g37411,-0.969686143,1.027780994,-0.058094851,CBS
LOC_Os03g37490,-1.039937055,0.954592723,0.085344332,CBS
LOC_Os03g42110,-0.65248304,1.151286617,-0.498803577,CBS
LOC_Os03g42130,-0.444679926,1.145213098,-0.700533172,CBS
LOC_Os03g42464,-0.832135673,1.109366233,-0.277230559,CBS
LOC_Os03g43440,-1.113047286,0.822689577,0.290357709,CBS
LOC_Os03g45920,-1.071167426,0.909014107,0.162153319,CBS
LOC_Os03g49600,-1.05965005,0.927136399,0.132513651,CBS
LOC_Os03g55100,-0.169968264,1.074091351,-0.904123088,CBS
LOC_Os03g57120,-1.086229025,0.882348765,0.20388026,CBS
LOC_Os03g57240,-0.718979609,1.141986604,-0.423006996,CBS
LOC_Os03g60740,-0.258837513,1.103971144,-0.845133631,CBS
LOC_Os03g61240,-1.032215692,0.964324394,0.067891299,CBS
LOC_Os03g62600,-0.936068552,1.053552636,-0.117484084,CBS
LOC_Os03g62790,-0.797514917,1.121929269,-0.324414352,CBS
LOC_Os03g63330,-0.394477098,1.137074101,-0.742597003,CBS
LOC_Os04g08280,-0.757356488,1.133534762,-0.376178274,CBS
LOC_Os04g08764,-1.06230103,0.923116573,0.139184457,CBS
LOC_Os04g16866,-0.284942679,1.111546028,-0.826603349,CBS
LOC_Os04g20164,-1.04841952,0.943271071,0.105148448,CBS
LOC_Os04g24410,-0.14357973,1.064029073,-0.920449343,CBS
LOC_Os04g25490,-0.53071502,1.15347697,-0.622761951,CBS
LOC_Os04g25560,-0.533352055,1.153609897,-0.620257842,CBS
LOC_Os04g35410,-0.909086829,1.071123379,-0.16203655,CBS
LOC_Os04g36740,-0.536322301,1.153750667,-0.617428367,CBS
LOC_Os04g37690,-1.122011233,0.797264149,0.324747084,CBS
LOC_Os04g37790,-1.100616395,0.852769208,0.247847187,CBS
LOC_Os04g38320,-0.993772951,1.006112841,-0.012339889,CBS
LOC_Os04g38450,-1.080175811,0.893521299,0.186654512,CBS
LOC_Os04g42620,-0.76236641,1.132247845,-0.369881435,CBS
LOC_Os04g45480,-1.086228189,0.882350355,0.203877834,CBS
LOC_Os04g46980,-0.535385468,1.153707294,-0.618321826,CBS
LOC_Os04g47220,-1.031730154,0.964919269,0.066810885,CBS
LOC_Os04g48940,-0.859284741,1.097641098,-0.238356357,CBS
LOC_Os04g53190,-0.809616662,1.11782351,-0.308206848,CBS
LOC_Os04g53350,-0.532986702,1.153591926,-0.620605224,CBS
LOC_Os04g56350,-1.112480045,0.824178657,0.288301388,CBS
LOC_Os04g57200,-0.751224444,1.13505042,-0.383825976,CBS
LOC_Os04g57560,-1.038465382,0.956488037,0.081977346,CBS
LOC_Os05g03490,-1.102062442,0.849517034,0.252545408,CBS
LOC_Os05g03780,-0.451925392,1.14619233,-0.694266938,CBS
LOC_Os05g03830,-0.451084182,1.146081224,-0.694997042,CBS
LOC_Os05g11730,-0.875444984,1.089793853,-0.21434887,CBS
LOC_Os05g12640,-0.784292591,1.12608352,-0.341790929,CBS
LOC_Os05g13620,-0.951507492,1.042300407,-0.090792915,CBS
LOC_Os05g15040,-1.061607754,0.924176134,0.137431621,CBS
LOC_Os05g22712,-1.074183982,0.903966056,0.170217926,CBS
LOC_Os05g23194,-0.844634045,1.104185777,-0.259551732,CBS
LOC_Os05g23880,-0.530845577,1.153483727,-0.62263815,CBS
LOC_Os05g23924,-0.996302933,1.00365651,-0.007353578,CBS
LOC_Os05g24650,-0.210898571,1.088628488,-0.877729917,CBS
LOC_Os05g33600,-0.585821216,1.154658905,-0.568837688,CBS
LOC_Os05g34010,-0.987287439,1.012245334,-0.024957895,CBS
LOC_Os05g35580,-1.118843065,0.806691925,0.312151139,CBS
LOC_Os05g37140,-1.11463942,0.818440798,0.296198622,CBS
LOC_Os05g37250,-0.478172417,1.149313298,-0.671140881,CBS
LOC_Os05g39050,-1.12964376,0.77201438,0.35762938,CBS
LOC_Os05g46520,-1.106235095,0.83979321,0.266441885,CBS
LOC_Os05g47540,-0.688194106,1.147086252,-0.458892146,CBS
LOC_Os06g01440,-0.533659066,1.153624888,-0.619965822,CBS
LOC_Os06g08110,-1.118648518,0.807253926,0.311394592,CBS
LOC_Os06g13320,-0.985175283,1.014193092,-0.029017809,CBS
LOC_Os06g15760,-1.005770529,0.994127803,0.011642726,CBS
LOC_Os06g22960,-1.092522566,0.869983127,0.222539438,CBS
LOC_Os06g29380,-0.991314546,1.008464842,-0.017150296,CBS
LOC_Os06g35200,-1.121936312,0.797493386,0.324442926,CBS
LOC_Os06g35550,-1.095923282,0.862944372,0.23297891,CBS
LOC_Os06g37010,-0.145729952,1.064869051,-0.9191391,CBS
LOC_Os06g38970,-1.123839922,0.791567238,0.332272684,CBS
LOC_Os06g39912,-0.518404105,1.152758367,-0.634354263,CBS
LOC_Os06g40170,-1.129047047,0.774141211,0.354905836,CBS
LOC_Os06g42560,-1.122660835,0.795263074,0.327397761,CBS
LOC_Os06g42720,-0.475244748,1.148998708,-0.67375396,CBS
LOC_Os06g47800,-1.097917413,0.858689261,0.239228152,CBS
LOC_Os06g49380,-0.985196647,1.01417351,-0.028976863,CBS
LOC_Os06g51310,-0.96963687,1.027822353,-0.058185483,CBS
LOC_Os07g04020,-0.541890997,1.153988878,-0.612097881,CBS
LOC_Os07g07290,-0.701183538,1.145108122,-0.443924583,CBS
LOC_Os07g07300,-0.953948256,1.040434014,-0.086485758,CBS
LOC_Os07g08390,-0.181795941,1.078426541,-0.8966306,CBS
LOC_Os07g14160,-1.084740211,0.885158679,0.199581531,CBS
LOC_Os07g27780,-0.379025569,1.134105138,-0.755079568,CBS
LOC_Os07g27810,-1.109996688,0.830553266,0.279443422,CBS
LOC_Os07g31720,-1.011678245,0.98789757,0.023780676,CBS
LOC_Os07g32890,-0.697066907,1.145761962,-0.448695055,CBS
LOC_Os07g34570,-0.278164812,1.109632896,-0.831468084,CBS
LOC_Os07g35680,-0.821741602,1.113405893,-0.291664291,CBS
LOC_Os07g35690,-0.708201473,1.1439349,-0.435733427,CBS
LOC_Os07g36410,-0.785573302,1.125695882,-0.34012258,CBS
LOC_Os07g39350,-0.944687928,1.047386171,-0.102698243,CBS
LOC_Os07g39470,-1.050799485,0.939966181,0.110833304,CBS
LOC_Os07g42940,-0.906557487,1.07264547,-0.166087983,CBS
LOC_Os07g46350,-0.868772588,1.09311662,-0.224344032,CBS
LOC_Os07g46790,-0.11693631,1.053327152,-0.936390842,CBS
LOC_Os07g47700,-0.095009373,1.044113895,-0.949104522,CBS
LOC_Os07g49114,-0.799061674,1.121420947,-0.322359273,CBS
LOC_Os08g01240,-0.946726584,1.045885415,-0.099158832,CBS
LOC_Os08g01410,-1.00796012,0.9918451,0.016115019,CBS
LOC_Os08g10250,-0.858881965,1.097828092,-0.238946126,CBS
LOC_Os08g12430,-0.977635454,1.020956515,-0.043321061,CBS
LOC_Os08g15258,-0.822573883,1.113091156,-0.290517272,CBS
LOC_Os08g15840,-0.897692564,1.07782247,-0.180129907,CBS
LOC_Os08g20570,-0.527391461,1.153298836,-0.625907375,CBS
LOC_Os08g26710,-0.198444097,1.084343846,-0.885899749,CBS
LOC_Os08g26820,-1.123275,0.793348431,0.329926569,CBS
LOC_Os08g26840,-0.787699333,1.125045482,-0.337346148,CBS
LOC_Os08g30020,-0.460656689,1.147305204,-0.686648515,CBS
LOC_Os08g31340,-0.72788373,1.140240105,-0.412356375,CBS
LOC_Os08g31510,-0.167324191,1.073107375,-0.905783184,CBS
LOC_Os08g31630,-0.317731123,1.120263086,-0.802531963,CBS
LOC_Os08g32120,-1.103311325,0.8466609,0.256650425,CBS
LOC_Os08g33370,-0.282523919,1.11086764,-0.828343721,CBS
LOC_Os08g35160,-0.883724432,1.085502912,-0.20177848,CBS
LOC_Os08g37432,-0.322376614,1.121425251,-0.799048637,CBS
LOC_Os08g37580,-1.101456679,0.850886444,0.250570236,CBS
LOC_Os08g39370,-0.445680678,1.145351342,-0.699670663,CBS
LOC_Os08g42080,-0.663920505,1.150133322,-0.486212817,CBS
LOC_Os08g43190,-1.035350135,0.960436373,0.074913761,CBS
LOC_Os09g08130,-0.581698723,1.154689594,-0.57299087,CBS
LOC_Os09g12270,-0.955018701,1.039607616,-0.084588915,CBS
LOC_Os09g24414,-1.053129719,0.936672584,0.116457135,CBS
LOC_Os09g24590,-0.897752685,1.077788171,-0.180035486,CBS
LOC_Os09g25460,-0.124038928,1.056233102,-0.932194174,CBS
LOC_Os09g25810,-0.649108615,1.151593306,-0.50248469,CBS
LOC_Os09g26260,-0.864581095,1.095143961,-0.230562867,CBS
LOC_Os09g26420,-1.077713022,0.89788434,0.179828681,CBS
LOC_Os09g26660,-1.09765102,0.859263391,0.238387629,CBS
LOC_Os09g29239,-1.124717297,0.7887615,0.335955797,CBS
LOC_Os09g31031,-0.69960979,1.145361057,-0.445751266,CBS
LOC_Os09g31130,-1.091645798,0.871755543,0.219890256,CBS
LOC_Os09g31470,-0.862885202,1.095951326,-0.233066124,CBS
LOC_Os09g32200,-0.807207674,1.118664554,-0.31145688,CBS
LOC_Os09g34214,-0.666930836,1.149800181,-0.482869345,CBS
LOC_Os09g34230,-1.117096664,0.811671391,0.305425273,CBS
LOC_Os09g38130,-0.123104528,1.055853001,-0.932748474,CBS
LOC_Os09g38960,-0.139163367,1.062292703,-0.923129336,CBS
LOC_Os09g39940,-0.888433561,1.082976795,-0.194543234,CBS
LOC_Os10g03400,-0.179615168,1.0776354,-0.898020232,CBS
LOC_Os10g05130,-0.974856768,1.023376806,-0.048520038,CBS
LOC_Os10g05780,-0.854420404,1.099872324,-0.24545192,CBS
LOC_Os10g08840,-1.046581035,0.945784427,0.100796608,CBS
LOC_Os10g11354,-0.871661947,1.091692306,-0.220030359,CBS
LOC_Os10g18340,-0.757645438,1.133461734,-0.375816295,CBS
LOC_Os10g20090,-0.933298664,1.055474606,-0.122175942,CBS
LOC_Os10g21250,-0.638528251,1.152457533,-0.513929283,CBS
LOC_Os10g21860,-0.944727601,1.047357122,-0.102629521,CBS
LOC_Os10g25674,-0.876407338,1.089304762,-0.212897424,CBS
LOC_Os10g28640,-1.059999477,0.926611427,0.13338805,CBS
LOC_Os10g30070,-0.853124485,1.100456863,-0.247332379,CBS
LOC_Os10g31040,-0.701896759,1.144992273,-0.443095514,CBS
LOC_Os10g33210,-0.778559258,1.127780889,-0.349221631,CBS
LOC_Os10g38870,-0.560063239,1.154529691,-0.594466452,CBS
LOC_Os10g39030,-1.041708595,0.952284944,0.089423651,CBS
LOC_Os10g40640,-1.062565865,0.922710239,0.139855626,CBS
LOC_Os10g41870,-0.484051185,1.149919219,-0.665868035,CBS
